nvar,r,d,prop_Hacker,prop_H1,het,iter,alpha,strategy,p1,p2,p3,p4,p5
10,0.3,0.3,0.4,0.3,0.3,1000,0.05,3,39.4160583941606,16.0583941605839,15.3284671532847,13.1386861313869,13.1386861313869
50,0.3,0.3,0.4,0.3,0.3,1000,0.05,1,49.5145631067961,16.0194174757282,14.8058252427184,11.6504854368932,7.52427184466019
50,0.3,0.3,0.4,0.3,0.3,1000,0.05,2,49.5145631067961,16.0194174757282,14.8058252427184,11.6504854368932,7.52427184466019
50,0.3,0.3,0.4,0.3,0.3,1000,0.05,3,25.7281553398058,17.2330097087379,19.9029126213592,17.2330097087379,19.4174757281553
2,0.6,0.3,0.4,0.3,0.3,1000,0.05,1,51.4619883040936,13.4502923976608,10.5263157894737,9.35672514619883,11.1111111111111
2,0.6,0.3,0.4,0.3,0.3,1000,0.05,2,51.4619883040936,13.4502923976608,10.5263157894737,9.35672514619883,11.1111111111111
2,0.6,0.3,0.4,0.3,0.3,1000,0.05,3,50.2923976608187,14.0350877192982,11.1111111111111,9.35672514619883,11.1111111111111
5,0.6,0.3,0.4,0.3,0.3,1000,0.05,1,47,17,14.5,11,9
5,0.6,0.3,0.4,0.3,0.3,1000,0.05,2,47,17,14.5,11,9
5,0.6,0.3,0.4,0.3,0.3,1000,0.05,3,35,17.5,18,14.5,13.5
10,0.6,0.3,0.4,0.3,0.3,1000,0.05,1,42.0814479638009,19.0045248868778,13.5746606334842,11.7647058823529,11.7647058823529
10,0.6,0.3,0.4,0.3,0.3,1000,0.05,2,42.0814479638009,19.0045248868778,13.5746606334842,11.7647058823529,11.7647058823529
10,0.6,0.3,0.4,0.3,0.3,1000,0.05,3,31.6742081447964,17.6470588235294,14.9321266968326,14.9321266968326,19.0045248868778
50,0.6,0.3,0.4,0.3,0.3,1000,0.05,1,45.7943925233645,15.2647975077882,14.6417445482866,11.8380062305296,9.96884735202492
50,0.6,0.3,0.4,0.3,0.3,1000,0.05,2,45.7943925233645,15.2647975077882,14.6417445482866,11.8380062305296,9.96884735202492
50,0.6,0.3,0.4,0.3,0.3,1000,0.05,3,28.3489096573209,15.5763239875389,18.380062305296,15.5763239875389,19.9376947040498
2,0.9,0.3,0.4,0.3,0.3,1000,0.05,1,59.1240875912409,13.8686131386861,7.2992700729927,12.4087591240876,7.2992700729927
2,0.9,0.3,0.4,0.3,0.3,1000,0.05,2,59.1240875912409,13.8686131386861,7.2992700729927,12.4087591240876,7.2992700729927
2,0.9,0.3,0.4,0.3,0.3,1000,0.05,3,54.7445255474453,12.4087591240876,9.48905109489051,13.1386861313869,10.2189781021898
5,0.9,0.3,0.4,0.3,0.3,1000,0.05,1,51.2987012987013,20.7792207792208,12.3376623376623,7.14285714285714,6.49350649350649
5,0.9,0.3,0.4,0.3,0.3,1000,0.05,2,51.2987012987013,20.7792207792208,12.3376623376623,7.14285714285714,6.49350649350649
5,0.9,0.3,0.4,0.3,0.3,1000,0.05,3,41.5584415584416,22.0779220779221,14.9350649350649,9.09090909090909,10.3896103896104
10,0.9,0.3,0.4,0.3,0.3,1000,0.05,1,48.876404494382,15.7303370786517,11.7977528089888,10.6741573033708,8.98876404494382
10,0.9,0.3,0.4,0.3,0.3,1000,0.05,2,48.876404494382,15.7303370786517,11.7977528089888,10.6741573033708,8.98876404494382
10,0.9,0.3,0.4,0.3,0.3,1000,0.05,3,37.6404494382023,15.7303370786517,12.3595505617978,14.6067415730337,15.7303370786517
50,0.9,0.3,0.4,0.3,0.3,1000,0.05,1,52.073732718894,13.8248847926267,14.2857142857143,11.5207373271889,6.91244239631337
50,0.9,0.3,0.4,0.3,0.3,1000,0.05,2,52.073732718894,13.8248847926267,14.2857142857143,11.5207373271889,6.91244239631337
50,0.9,0.3,0.4,0.3,0.3,1000,0.05,3,39.63133640553,8.75576036866359,13.8248847926267,19.815668202765,16.5898617511521
2,0,0.4,0.4,0.3,0.3,1000,0.05,1,55.4973821989529,10.4712041884817,10.4712041884817,8.37696335078534,9.94764397905759
2,0,0.4,0.4,0.3,0.3,1000,0.05,2,55.4973821989529,10.4712041884817,10.4712041884817,8.37696335078534,9.94764397905759
2,0,0.4,0.4,0.3,0.3,1000,0.05,3,52.3560209424084,10.4712041884817,12.565445026178,8.37696335078534,10.9947643979058
5,0,0.4,0.4,0.3,0.3,1000,0.05,1,53.8775510204082,14.2857142857143,11.4285714285714,8.57142857142857,8.16326530612245
5,0,0.4,0.4,0.3,0.3,1000,0.05,2,53.8775510204082,14.2857142857143,11.4285714285714,8.57142857142857,8.16326530612245
5,0,0.4,0.4,0.3,0.3,1000,0.05,3,49.7959183673469,15.9183673469388,11.4285714285714,10.6122448979592,8.57142857142857
10,0,0.4,0.4,0.3,0.3,1000,0.05,1,45.5128205128205,13.4615384615385,13.4615384615385,9.61538461538462,12.8205128205128
10,0,0.4,0.4,0.3,0.3,1000,0.05,2,45.5128205128205,13.4615384615385,13.4615384615385,9.61538461538462,12.8205128205128
10,0,0.4,0.4,0.3,0.3,1000,0.05,3,40.3846153846154,13.7820512820513,15.3846153846154,10.8974358974359,15.7051282051282
50,0,0.4,0.4,0.3,0.3,1000,0.05,1,52.2483940042827,19.0578158458244,12.2055674518201,9.63597430406852,5.56745182012848
50,0,0.4,0.4,0.3,0.3,1000,0.05,2,52.2483940042827,19.0578158458244,12.2055674518201,9.63597430406852,5.56745182012848
50,0,0.4,0.4,0.3,0.3,1000,0.05,3,35.3319057815846,14.9892933618844,16.0599571734475,16.7023554603854,15.8458244111349
2,0.3,0.4,0.4,0.3,0.3,1000,0.05,1,54.4444444444445,15.5555555555556,10.5555555555556,7.77777777777778,7.77777777777778
2,0.3,0.4,0.4,0.3,0.3,1000,0.05,2,54.4444444444445,15.5555555555556,10.5555555555556,7.77777777777778,7.77777777777778
2,0.3,0.4,0.4,0.3,0.3,1000,0.05,3,54.4444444444445,15.5555555555556,11.1111111111111,7.77777777777778,8.33333333333333
5,0.3,0.4,0.4,0.3,0.3,1000,0.05,1,47.5982532751092,15.7205240174673,11.7903930131004,10.0436681222707,12.6637554585153
5,0.3,0.4,0.4,0.3,0.3,1000,0.05,2,47.5982532751092,15.7205240174673,11.7903930131004,10.0436681222707,12.6637554585153
5,0.3,0.4,0.4,0.3,0.3,1000,0.05,3,41.0480349344978,17.0305676855895,13.1004366812227,12.6637554585153,14.410480349345
10,0.3,0.4,0.4,0.3,0.3,1000,0.05,1,49.4464944649447,15.8671586715867,13.2841328413284,9.96309963099631,9.22509225092251
10,0.3,0.4,0.4,0.3,0.3,1000,0.05,2,49.4464944649447,15.8671586715867,13.2841328413284,9.96309963099631,9.22509225092251
10,0.3,0.4,0.4,0.3,0.3,1000,0.05,3,42.0664206642067,16.6051660516605,15.1291512915129,12.1771217712177,12.5461254612546
50,0.3,0.4,0.4,0.3,0.3,1000,0.05,1,54.9199084668192,18.0778032036613,9.61098398169336,9.61098398169336,5.26315789473684
50,0.3,0.4,0.4,0.3,0.3,1000,0.05,2,54.9199084668192,18.0778032036613,9.61098398169336,9.61098398169336,5.26315789473684
50,0.3,0.4,0.4,0.3,0.3,1000,0.05,3,32.9519450800915,21.5102974828375,12.1281464530892,15.7894736842105,15.7894736842105
2,0.6,0.4,0.4,0.3,0.3,1000,0.05,1,53.9325842696629,13.4831460674157,7.30337078651685,7.86516853932584,14.0449438202247
2,0.6,0.4,0.4,0.3,0.3,1000,0.05,2,53.9325842696629,13.4831460674157,7.30337078651685,7.86516853932584,14.0449438202247
2,0.6,0.4,0.4,0.3,0.3,1000,0.05,3,53.3707865168539,14.0449438202247,5.61797752808989,8.98876404494382,14.6067415730337
5,0.6,0.4,0.4,0.3,0.3,1000,0.05,1,55.2301255230126,10.8786610878661,7.53138075313808,9.6234309623431,12.5523012552301
5,0.6,0.4,0.4,0.3,0.3,1000,0.05,2,55.2301255230126,10.8786610878661,7.53138075313808,9.6234309623431,12.5523012552301
5,0.6,0.4,0.4,0.3,0.3,1000,0.05,3,50.2092050209205,11.2970711297071,5.85774058577406,12.5523012552301,15.8995815899582
10,0.6,0.4,0.4,0.3,0.3,1000,0.05,1,48.2490272373541,15.9533073929961,12.84046692607,11.284046692607,9.72762645914397
10,0.6,0.4,0.4,0.3,0.3,1000,0.05,2,48.2490272373541,15.9533073929961,12.84046692607,11.284046692607,9.72762645914397
10,0.6,0.4,0.4,0.3,0.3,1000,0.05,3,40.0778210116732,14.7859922178988,14.3968871595331,14.3968871595331,14.3968871595331
50,0.6,0.4,0.4,0.3,0.3,1000,0.05,1,49.8516320474777,15.7270029673591,11.8694362017804,10.9792284866469,9.79228486646884
50,0.6,0.4,0.4,0.3,0.3,1000,0.05,2,49.8516320474777,15.7270029673591,11.8694362017804,10.9792284866469,9.79228486646884
50,0.6,0.4,0.4,0.3,0.3,1000,0.05,3,30.2670623145401,14.2433234421365,16.6172106824926,18.9910979228487,18.9910979228487
2,0.9,0.4,0.4,0.3,0.3,1000,0.05,1,47.0238095238095,17.8571428571429,14.2857142857143,13.6904761904762,4.16666666666667
2,0.9,0.4,0.4,0.3,0.3,1000,0.05,2,47.0238095238095,17.8571428571429,14.2857142857143,13.6904761904762,4.16666666666667
2,0.9,0.4,0.4,0.3,0.3,1000,0.05,3,45.8333333333333,16.6666666666667,16.0714285714286,14.2857142857143,4.16666666666667
5,0.9,0.4,0.4,0.3,0.3,1000,0.05,1,57.2916666666667,11.4583333333333,8.33333333333333,10.4166666666667,7.29166666666667
5,0.9,0.4,0.4,0.3,0.3,1000,0.05,2,57.2916666666667,11.4583333333333,8.33333333333333,10.4166666666667,7.29166666666667
5,0.9,0.4,0.4,0.3,0.3,1000,0.05,3,48.4375,13.5416666666667,10.9375,13.5416666666667,8.33333333333333
10,0.9,0.4,0.4,0.3,0.3,1000,0.05,1,55.5555555555556,16.9590643274854,9.94152046783626,8.18713450292398,7.01754385964912
10,0.9,0.4,0.4,0.3,0.3,1000,0.05,2,55.5555555555556,16.9590643274854,9.94152046783626,8.18713450292398,7.01754385964912
10,0.9,0.4,0.4,0.3,0.3,1000,0.05,3,47.3684210526316,13.4502923976608,14.6198830409357,11.1111111111111,11.1111111111111
50,0.9,0.4,0.4,0.3,0.3,1000,0.05,1,49.0384615384615,15.8653846153846,9.13461538461538,10.5769230769231,11.5384615384615
50,0.9,0.4,0.4,0.3,0.3,1000,0.05,2,49.0384615384615,15.8653846153846,9.13461538461538,10.5769230769231,11.5384615384615
50,0.9,0.4,0.4,0.3,0.3,1000,0.05,3,35.5769230769231,12.5,12.9807692307692,14.9038461538462,20.1923076923077
2,0,0.1,0.6,0.3,0.3,1000,0.05,1,44.3786982248521,17.7514792899408,13.6094674556213,14.2011834319527,9.46745562130178
2,0,0.1,0.6,0.3,0.3,1000,0.05,2,44.3786982248521,17.7514792899408,13.6094674556213,14.2011834319527,9.46745562130178
2,0,0.1,0.6,0.3,0.3,1000,0.05,3,43.1952662721894,17.1597633136095,14.2011834319527,15.3846153846154,9.46745562130178
5,0,0.1,0.6,0.3,0.3,1000,0.05,1,39.8467432950192,18.3908045977012,14.176245210728,13.7931034482759,12.2605363984674
5,0,0.1,0.6,0.3,0.3,1000,0.05,2,39.8467432950192,18.3908045977012,14.176245210728,13.7931034482759,12.2605363984674
5,0,0.1,0.6,0.3,0.3,1000,0.05,3,34.4827586206897,20.6896551724138,15.3256704980843,14.5593869731801,14.176245210728
10,0,0.1,0.6,0.3,0.3,1000,0.05,1,33.5164835164835,22.2527472527473,15.3846153846154,14.8351648351648,12.9120879120879
10,0,0.1,0.6,0.3,0.3,1000,0.05,2,33.5164835164835,22.2527472527473,15.3846153846154,14.8351648351648,12.9120879120879
10,0,0.1,0.6,0.3,0.3,1000,0.05,3,26.0989010989011,21.978021978022,15.6593406593407,18.6813186813187,17.032967032967
50,0,0.1,0.6,0.3,0.3,1000,0.05,1,54.6341463414634,18.8617886178862,13.3333333333333,8.45528455284553,4.22764227642276
50,0,0.1,0.6,0.3,0.3,1000,0.05,2,54.6341463414634,18.8617886178862,13.3333333333333,8.45528455284553,4.22764227642276
50,0,0.1,0.6,0.3,0.3,1000,0.05,3,27.6422764227642,18.3739837398374,18.2113821138211,17.3983739837398,18.0487804878049
2,0.3,0.1,0.6,0.3,0.3,1000,0.05,1,42.1768707482993,18.3673469387755,21.7687074829932,6.80272108843538,10.8843537414966
2,0.3,0.1,0.6,0.3,0.3,1000,0.05,2,42.1768707482993,18.3673469387755,21.7687074829932,6.80272108843538,10.8843537414966
2,0.3,0.1,0.6,0.3,0.3,1000,0.05,3,39.4557823129252,19.0476190476191,21.0884353741497,8.16326530612245,12.2448979591837
5,0.3,0.1,0.6,0.3,0.3,1000,0.05,1,35.1351351351351,18.9189189189189,17.1171171171171,13.963963963964,13.5135135135135
5,0.3,0.1,0.6,0.3,0.3,1000,0.05,2,35.1351351351351,18.9189189189189,17.1171171171171,13.963963963964,13.5135135135135
5,0.3,0.1,0.6,0.3,0.3,1000,0.05,3,30.1801801801802,17.1171171171171,19.3693693693694,17.5675675675676,14.4144144144144
10,0.3,0.1,0.6,0.3,0.3,1000,0.05,1,41.2903225806452,18.3870967741936,15.1612903225806,12.258064516129,12.5806451612903
10,0.3,0.1,0.6,0.3,0.3,1000,0.05,2,41.2903225806452,18.3870967741936,15.1612903225806,12.258064516129,12.5806451612903
10,0.3,0.1,0.6,0.3,0.3,1000,0.05,3,32.9032258064516,16.7741935483871,16.4516129032258,16.7741935483871,16.7741935483871
50,0.3,0.1,0.6,0.3,0.3,1000,0.05,1,48.3812949640288,16.3669064748201,13.8489208633094,12.0503597122302,8.99280575539568
50,0.3,0.1,0.6,0.3,0.3,1000,0.05,2,48.3812949640288,16.3669064748201,13.8489208633094,12.0503597122302,8.99280575539568
50,0.3,0.1,0.6,0.3,0.3,1000,0.05,3,24.6402877697842,14.2086330935252,19.9640287769784,18.8848920863309,22.1223021582734
2,0.6,0.1,0.6,0.3,0.3,1000,0.05,1,44.6043165467626,17.2661870503597,12.9496402877698,12.2302158273381,10.0719424460432
2,0.6,0.1,0.6,0.3,0.3,1000,0.05,2,44.6043165467626,17.2661870503597,12.9496402877698,12.2302158273381,10.0719424460432
2,0.6,0.1,0.6,0.3,0.3,1000,0.05,3,41.0071942446043,18.705035971223,13.6690647482014,10.7913669064748,12.9496402877698
5,0.6,0.1,0.6,0.3,0.3,1000,0.05,1,40.9090909090909,16.6666666666667,14.6464646464646,10.6060606060606,17.1717171717172
5,0.6,0.1,0.6,0.3,0.3,1000,0.05,2,40.9090909090909,16.6666666666667,14.6464646464646,10.6060606060606,17.1717171717172
5,0.6,0.1,0.6,0.3,0.3,1000,0.05,3,33.3333333333333,16.6666666666667,15.6565656565657,13.1313131313131,21.2121212121212
10,0.6,0.1,0.6,0.3,0.3,1000,0.05,1,43.089430894309,17.479674796748,13.0081300813008,11.3821138211382,13.4146341463415
10,0.6,0.1,0.6,0.3,0.3,1000,0.05,2,43.089430894309,17.479674796748,13.0081300813008,11.3821138211382,13.4146341463415
10,0.6,0.1,0.6,0.3,0.3,1000,0.05,3,29.2682926829268,19.1056910569106,20.7317073170732,11.7886178861789,18.6991869918699
50,0.6,0.1,0.6,0.3,0.3,1000,0.05,1,39.8058252427185,19.9029126213592,16.0194174757282,14.0776699029126,9.70873786407767
50,0.6,0.1,0.6,0.3,0.3,1000,0.05,2,39.8058252427185,19.9029126213592,16.0194174757282,14.0776699029126,9.70873786407767
50,0.6,0.1,0.6,0.3,0.3,1000,0.05,3,18.6893203883495,16.2621359223301,20.1456310679612,20.6310679611651,23.7864077669903
2,0.9,0.1,0.6,0.3,0.3,1000,0.05,1,38.7596899224806,13.953488372093,16.2790697674419,17.0542635658915,13.1782945736434
2,0.9,0.1,0.6,0.3,0.3,1000,0.05,2,38.7596899224806,13.953488372093,16.2790697674419,17.0542635658915,13.1782945736434
2,0.9,0.1,0.6,0.3,0.3,1000,0.05,3,33.3333333333333,15.5038759689922,17.8294573643411,17.8294573643411,14.7286821705426
5,0.9,0.1,0.6,0.3,0.3,1000,0.05,1,37.8787878787879,17.4242424242424,15.1515151515152,16.6666666666667,11.3636363636364
5,0.9,0.1,0.6,0.3,0.3,1000,0.05,2,37.8787878787879,17.4242424242424,15.1515151515152,16.6666666666667,11.3636363636364
5,0.9,0.1,0.6,0.3,0.3,1000,0.05,3,30.3030303030303,17.4242424242424,14.3939393939394,22.7272727272727,13.6363636363636
10,0.9,0.1,0.6,0.3,0.3,1000,0.05,1,35.0649350649351,24.6753246753247,12.987012987013,11.6883116883117,14.2857142857143
10,0.9,0.1,0.6,0.3,0.3,1000,0.05,2,35.0649350649351,24.6753246753247,12.987012987013,11.6883116883117,14.2857142857143
10,0.9,0.1,0.6,0.3,0.3,1000,0.05,3,27.2727272727273,17.5324675324675,14.9350649350649,14.2857142857143,24.6753246753247
50,0.9,0.1,0.6,0.3,0.3,1000,0.05,1,42.2330097087379,19.4174757281553,16.0194174757282,10.1941747572816,11.6504854368932
50,0.9,0.1,0.6,0.3,0.3,1000,0.05,2,42.2330097087379,19.4174757281553,16.0194174757282,10.1941747572816,11.6504854368932
50,0.9,0.1,0.6,0.3,0.3,1000,0.05,3,22.8155339805825,12.1359223300971,18.4466019417476,16.9902912621359,29.126213592233
2,0,0.2,0.6,0.3,0.3,1000,0.05,1,44.3661971830986,19.7183098591549,13.3802816901408,9.85915492957746,9.85915492957746
2,0,0.2,0.6,0.3,0.3,1000,0.05,2,44.3661971830986,19.7183098591549,13.3802816901408,9.85915492957746,9.85915492957746
2,0,0.2,0.6,0.3,0.3,1000,0.05,3,42.9577464788732,19.7183098591549,14.7887323943662,9.85915492957746,9.85915492957746
5,0,0.2,0.6,0.3,0.3,1000,0.05,1,45.1219512195122,18.2926829268293,16.260162601626,9.75609756097561,9.34959349593496
5,0,0.2,0.6,0.3,0.3,1000,0.05,2,45.1219512195122,18.2926829268293,16.260162601626,9.75609756097561,9.34959349593496
5,0,0.2,0.6,0.3,0.3,1000,0.05,3,38.6178861788618,18.6991869918699,17.479674796748,12.1951219512195,11.7886178861789
10,0,0.2,0.6,0.3,0.3,1000,0.05,1,39.1437308868502,18.348623853211,14.9847094801223,12.5382262996942,13.4556574923547
10,0,0.2,0.6,0.3,0.3,1000,0.05,2,39.1437308868502,18.348623853211,14.9847094801223,12.5382262996942,13.4556574923547
10,0,0.2,0.6,0.3,0.3,1000,0.05,3,31.1926605504587,18.960244648318,16.5137614678899,15.5963302752294,17.1253822629969
50,0,0.2,0.6,0.3,0.3,1000,0.05,1,54.3548387096774,19.3548387096774,12.9032258064516,7.41935483870968,5.16129032258065
50,0,0.2,0.6,0.3,0.3,1000,0.05,2,54.3548387096774,19.3548387096774,12.9032258064516,7.41935483870968,5.16129032258065
50,0,0.2,0.6,0.3,0.3,1000,0.05,3,28.7096774193548,16.7741935483871,18.7096774193548,17.9032258064516,17.5806451612903
2,0.3,0.2,0.6,0.3,0.3,1000,0.05,1,40.1234567901235,16.0493827160494,12.3456790123457,14.1975308641975,16.0493827160494
2,0.3,0.2,0.6,0.3,0.3,1000,0.05,2,40.1234567901235,16.0493827160494,12.3456790123457,14.1975308641975,16.0493827160494
2,0.3,0.2,0.6,0.3,0.3,1000,0.05,3,37.037037037037,17.9012345679012,12.3456790123457,14.8148148148148,16.6666666666667
5,0.3,0.2,0.6,0.3,0.3,1000,0.05,1,46.4601769911505,13.716814159292,13.2743362831858,14.6017699115044,11.0619469026549
5,0.3,0.2,0.6,0.3,0.3,1000,0.05,2,46.4601769911505,13.716814159292,13.2743362831858,14.6017699115044,11.0619469026549
5,0.3,0.2,0.6,0.3,0.3,1000,0.05,3,39.8230088495575,11.5044247787611,15.0442477876106,18.5840707964602,14.1592920353982
10,0.3,0.2,0.6,0.3,0.3,1000,0.05,1,38.4868421052632,17.1052631578947,16.4473684210526,13.8157894736842,12.8289473684211
10,0.3,0.2,0.6,0.3,0.3,1000,0.05,2,38.4868421052632,17.1052631578947,16.4473684210526,13.8157894736842,12.8289473684211
10,0.3,0.2,0.6,0.3,0.3,1000,0.05,3,27.9605263157895,17.7631578947368,17.7631578947368,17.4342105263158,17.7631578947368
50,0.3,0.2,0.6,0.3,0.3,1000,0.05,1,47.0588235294118,19.9643493761141,13.3689839572193,10.873440285205,8.02139037433155
50,0.3,0.2,0.6,0.3,0.3,1000,0.05,2,47.0588235294118,19.9643493761141,13.3689839572193,10.873440285205,8.02139037433155
50,0.3,0.2,0.6,0.3,0.3,1000,0.05,3,23.8859180035651,19.6078431372549,20.4991087344029,18.3600713012478,17.4688057040998
2,0.6,0.2,0.6,0.3,0.3,1000,0.05,1,37.7777777777778,22.2222222222222,14.8148148148148,11.8518518518519,12.5925925925926
2,0.6,0.2,0.6,0.3,0.3,1000,0.05,2,37.7777777777778,22.2222222222222,14.8148148148148,11.8518518518519,12.5925925925926
2,0.6,0.2,0.6,0.3,0.3,1000,0.05,3,34.8148148148148,20,17.7777777777778,12.5925925925926,14.0740740740741
5,0.6,0.2,0.6,0.3,0.3,1000,0.05,1,49.0476190476191,18.0952380952381,11.9047619047619,11.9047619047619,9.04761904761905
5,0.6,0.2,0.6,0.3,0.3,1000,0.05,2,49.0476190476191,18.0952380952381,11.9047619047619,11.9047619047619,9.04761904761905
5,0.6,0.2,0.6,0.3,0.3,1000,0.05,3,39.5238095238095,17.1428571428571,14.2857142857143,16.1904761904762,12.8571428571429
10,0.6,0.2,0.6,0.3,0.3,1000,0.05,1,44.1860465116279,18.2170542635659,13.953488372093,12.7906976744186,10.4651162790698
10,0.6,0.2,0.6,0.3,0.3,1000,0.05,2,44.1860465116279,18.2170542635659,13.953488372093,12.7906976744186,10.4651162790698
10,0.6,0.2,0.6,0.3,0.3,1000,0.05,3,29.0697674418605,16.6666666666667,17.0542635658915,17.4418604651163,19.3798449612403
50,0.6,0.2,0.6,0.3,0.3,1000,0.05,1,47.6070528967254,16.8765743073048,15.3652392947103,9.31989924433249,10.3274559193955
50,0.6,0.2,0.6,0.3,0.3,1000,0.05,2,47.6070528967254,16.8765743073048,15.3652392947103,9.31989924433249,10.3274559193955
50,0.6,0.2,0.6,0.3,0.3,1000,0.05,3,24.6851385390428,15.3652392947103,18.3879093198992,21.9143576826197,19.3954659949622
2,0.9,0.2,0.6,0.3,0.3,1000,0.05,1,51.2820512820513,17.0940170940171,13.6752136752137,5.98290598290598,10.2564102564103
2,0.9,0.2,0.6,0.3,0.3,1000,0.05,2,51.2820512820513,17.0940170940171,13.6752136752137,5.98290598290598,10.2564102564103
2,0.9,0.2,0.6,0.3,0.3,1000,0.05,3,47.008547008547,17.0940170940171,14.5299145299145,5.98290598290598,13.6752136752137
5,0.9,0.2,0.6,0.3,0.3,1000,0.05,1,46.6666666666667,23.6363636363636,9.6969696969697,10.3030303030303,9.09090909090909
5,0.9,0.2,0.6,0.3,0.3,1000,0.05,2,46.6666666666667,23.6363636363636,9.6969696969697,10.3030303030303,9.09090909090909
5,0.9,0.2,0.6,0.3,0.3,1000,0.05,3,36.3636363636364,23.030303030303,10.9090909090909,16.3636363636364,12.7272727272727
10,0.9,0.2,0.6,0.3,0.3,1000,0.05,1,43.1818181818182,17.0454545454545,16.4772727272727,10.2272727272727,11.9318181818182
10,0.9,0.2,0.6,0.3,0.3,1000,0.05,2,43.1818181818182,17.0454545454545,16.4772727272727,10.2272727272727,11.9318181818182
10,0.9,0.2,0.6,0.3,0.3,1000,0.05,3,27.2727272727273,14.7727272727273,17.6136363636364,18.75,20.4545454545455
50,0.9,0.2,0.6,0.3,0.3,1000,0.05,1,42.3423423423423,20.7207207207207,12.6126126126126,11.2612612612613,11.7117117117117
50,0.9,0.2,0.6,0.3,0.3,1000,0.05,2,42.3423423423423,20.7207207207207,12.6126126126126,11.2612612612613,11.7117117117117
50,0.9,0.2,0.6,0.3,0.3,1000,0.05,3,22.5225225225225,14.4144144144144,18.018018018018,18.4684684684685,25.2252252252252
2,0,0.3,0.6,0.3,0.3,1000,0.05,1,50.5882352941176,17.6470588235294,9.41176470588235,11.1764705882353,9.41176470588235
2,0,0.3,0.6,0.3,0.3,1000,0.05,2,50.5882352941176,17.6470588235294,9.41176470588235,11.1764705882353,9.41176470588235
2,0,0.3,0.6,0.3,0.3,1000,0.05,3,50,16.4705882352941,8.82352941176471,11.7647058823529,11.1764705882353
5,0,0.3,0.6,0.3,0.3,1000,0.05,1,45.724907063197,17.1003717472119,13.7546468401487,10.7806691449814,9.66542750929368
5,0,0.3,0.6,0.3,0.3,1000,0.05,2,45.724907063197,17.1003717472119,13.7546468401487,10.7806691449814,9.66542750929368
5,0,0.3,0.6,0.3,0.3,1000,0.05,3,39.4052044609665,18.2156133828996,14.4981412639405,12.639405204461,12.639405204461
10,0,0.3,0.6,0.3,0.3,1000,0.05,1,44.4743935309973,16.9811320754717,15.633423180593,11.0512129380054,10.5121293800539
10,0,0.3,0.6,0.3,0.3,1000,0.05,2,44.4743935309973,16.9811320754717,15.633423180593,11.0512129380054,10.5121293800539
10,0,0.3,0.6,0.3,0.3,1000,0.05,3,35.3099730458221,18.3288409703504,17.2506738544474,14.0161725067385,14.2857142857143
50,0,0.3,0.6,0.3,0.3,1000,0.05,1,50.3225806451613,23.0645161290323,12.258064516129,6.93548387096774,5.80645161290323
50,0,0.3,0.6,0.3,0.3,1000,0.05,2,50.3225806451613,23.0645161290323,12.258064516129,6.93548387096774,5.80645161290323
50,0,0.3,0.6,0.3,0.3,1000,0.05,3,27.9032258064516,20.6451612903226,15.8064516129032,18.3870967741936,16.1290322580645
2,0.3,0.3,0.6,0.3,0.3,1000,0.05,1,51.25,13.75,7.5,13.75,11.875
2,0.3,0.3,0.6,0.3,0.3,1000,0.05,2,51.25,13.75,7.5,13.75,11.875
2,0.3,0.3,0.6,0.3,0.3,1000,0.05,3,50.625,13.75,8.125,13.75,11.875
5,0.3,0.3,0.6,0.3,0.3,1000,0.05,1,50.210970464135,14.3459915611814,6.75105485232067,15.1898734177215,11.3924050632911
5,0.3,0.3,0.6,0.3,0.3,1000,0.05,2,50.210970464135,14.3459915611814,6.75105485232067,15.1898734177215,11.3924050632911
5,0.3,0.3,0.6,0.3,0.3,1000,0.05,3,39.2405063291139,16.4556962025316,10.126582278481,18.5654008438819,13.5021097046414
10,0.3,0.3,0.6,0.3,0.3,1000,0.05,1,46.2295081967213,12.7868852459016,18.0327868852459,12.4590163934426,9.83606557377049
10,0.3,0.3,0.6,0.3,0.3,1000,0.05,2,46.2295081967213,12.7868852459016,18.0327868852459,12.4590163934426,9.83606557377049
10,0.3,0.3,0.6,0.3,0.3,1000,0.05,3,34.4262295081967,13.1147540983607,20,17.3770491803279,14.4262295081967
50,0.3,0.3,0.6,0.3,0.3,1000,0.05,1,49.8214285714286,19.2857142857143,12.6785714285714,9.28571428571429,8.21428571428571
50,0.3,0.3,0.6,0.3,0.3,1000,0.05,2,49.8214285714286,19.2857142857143,12.6785714285714,9.28571428571429,8.21428571428571
50,0.3,0.3,0.6,0.3,0.3,1000,0.05,3,24.2857142857143,18.9285714285714,17.8571428571429,20.5357142857143,17.8571428571429
2,0.6,0.3,0.6,0.3,0.3,1000,0.05,1,49.4623655913979,14.5161290322581,10.752688172043,9.13978494623656,12.3655913978495
2,0.6,0.3,0.6,0.3,0.3,1000,0.05,2,49.4623655913979,14.5161290322581,10.752688172043,9.13978494623656,12.3655913978495
2,0.6,0.3,0.6,0.3,0.3,1000,0.05,3,48.9247311827957,15.5913978494624,10.2150537634409,9.67741935483871,12.3655913978495
5,0.6,0.3,0.6,0.3,0.3,1000,0.05,1,42.9906542056075,21.0280373831776,11.6822429906542,13.0841121495327,7.94392523364486
5,0.6,0.3,0.6,0.3,0.3,1000,0.05,2,42.9906542056075,21.0280373831776,11.6822429906542,13.0841121495327,7.94392523364486
