nvar,r,d,het,iter,alpha,strategy,p1,p2,p3,p4,p5
195,0.5,0,0,10000,0.05,1,46.2257849031396,22.311289245157,14.9855266087731,9.78623914495658,6.69116009797373
195,0.5,0,0,10000,0.05,2,46.2257849031396,22.311289245157,14.9855266087731,9.78623914495658,6.69116009797373
195,0.5,0,0,10000,0.05,3,10.7882431529726,17.7132041861501,20.9752839011356,23.4691605433088,27.0541082164329
197,0.5,0,0,10000,0.05,1,48.2304799823048,22.583499225835,13.7248396372484,9.41163459411634,6.04954656049547
197,0.5,0,0,10000,0.05,2,48.2304799823048,22.583499225835,13.7248396372484,9.41163459411634,6.04954656049547
197,0.5,0,0,10000,0.05,3,11.8557841185578,17.4961291749613,20.426896704269,23.9438177394382,26.2773722627737
11,0,0,0,10000,0.05,1,24.4057425276536,21.8168980936691,20.0988467874794,18.004236290892,15.674276300306
11,0,0,0,10000,0.05,2,24.4057425276536,21.8168980936691,20.0988467874794,18.004236290892,15.674276300306
11,0,0,0,10000,0.05,3,20.0282419392798,20.0517768886797,20.5460108260767,20.2871263826783,19.0868439632855
119,0,0,0,10000,0.05,1,70.4078564986472,20.9239402745766,6.13287904599659,1.90399839663293,0.631325784146708
119,0,0,0,10000,0.05,2,70.4078564986472,20.9239402745766,6.13287904599659,1.90399839663293,0.631325784146708
119,0,0,0,10000,0.05,3,20.0220462972242,20.2324882252731,19.7815412365969,19.6913518388616,20.2725724020443
199,0.5,0,0,10000,0.05,1,46.7338352524358,22.6085031000886,14.1718334809566,9.9977856510186,6.48804251550044
199,0.5,0,0,10000,0.05,2,46.7338352524358,22.6085031000886,14.1718334809566,9.9977856510186,6.48804251550044
199,0.5,0,0,10000,0.05,3,11.9242692648361,17.6594331266608,20.4716563330381,23.8596102745793,26.0850310008857
1,0.6,0,0,10000,0.05,1,17.9012345679012,19.3415637860082,23.0452674897119,19.7530864197531,19.9588477366255
1,0.6,0,0,10000,0.05,2,17.9012345679012,19.3415637860082,23.0452674897119,19.7530864197531,19.9588477366255
1,0.6,0,0,10000,0.05,3,17.9012345679012,19.3415637860082,23.0452674897119,19.7530864197531,19.9588477366255
3,0.6,0,0,10000,0.05,1,22.0869565217391,21.1304347826087,20.8695652173913,18.6086956521739,17.304347826087
3,0.6,0,0,10000,0.05,2,22.0869565217391,21.1304347826087,20.8695652173913,18.6086956521739,17.304347826087
3,0.6,0,0,10000,0.05,3,17.2173913043478,19.304347826087,21.5652173913043,21.0434782608696,20.8695652173913
5,0.6,0,0,10000,0.05,1,23.6458940011648,21.6074548631334,17.7635410599884,20.442632498544,16.5404775771695
5,0.6,0,0,10000,0.05,2,23.6458940011648,21.6074548631334,17.7635410599884,20.442632498544,16.5404775771695
5,0.6,0,0,10000,0.05,3,16.7152009318579,20.0349446709377,19.9767035527082,22.6557949912638,20.6173558532324
7,0.6,0,0,10000,0.05,1,22.4046354418156,20.9077740222115,20.9560598744568,18.5900531144375,17.1414775470787
7,0.6,0,0,10000,0.05,2,22.4046354418156,20.9077740222115,20.9560598744568,18.5900531144375,17.1414775470787
7,0.6,0,0,10000,0.05,3,14.3891839690971,18.5417672621922,22.3563495895703,22.1149203283438,22.5977788507967
9,0.6,0,0,10000,0.05,1,24.633431085044,23.4604105571848,20.3183912861332,15.8357771260997,15.7519899455383
9,0.6,0,0,10000,0.05,2,24.633431085044,23.4604105571848,20.3183912861332,15.8357771260997,15.7519899455383
9,0.6,0,0,10000,0.05,3,13.6992040217847,20.485965647256,21.7008797653959,21.6170925848345,22.4968579807289
11,0.6,0,0,10000,0.05,1,26.5902366863905,20.3772189349112,19.7115384615385,17.4926035502959,15.8284023668639
11,0.6,0,0,10000,0.05,2,26.5902366863905,20.3772189349112,19.7115384615385,17.4926035502959,15.8284023668639
11,0.6,0,0,10000,0.05,3,14.2011834319527,18.5281065088757,21.2647928994083,22.5591715976331,23.4467455621302
13,0.6,0,0,10000,0.05,1,25.3337783711615,21.762349799733,19.7596795727637,17.5233644859813,15.6208277703605
13,0.6,0,0,10000,0.05,2,25.3337783711615,21.762349799733,19.7596795727637,17.5233644859813,15.6208277703605
13,0.6,0,0,10000,0.05,3,12.8504672897196,19.1588785046729,21.5287049399199,23.2309746328438,23.2309746328438
15,0.6,0,0,10000,0.05,1,26.7498478393183,20.9373097991479,19.9634814363968,16.8594035301278,15.4899573950091
15,0.6,0,0,10000,0.05,2,26.7498478393183,20.9373097991479,19.9634814363968,16.8594035301278,15.4899573950091
15,0.6,0,0,10000,0.05,3,13.4205721241631,17.6506390748631,21.7894096165551,23.4327449786975,23.7066342057212
17,0.6,0,0,10000,0.05,1,28.3441367118444,21.184443134944,18.326458456099,17.0889805539187,15.0559811431939
17,0.6,0,0,10000,0.05,2,28.3441367118444,21.184443134944,18.326458456099,17.0889805539187,15.0559811431939
17,0.6,0,0,10000,0.05,3,13.8479670005893,18.0318208603418,21.8915733647613,23.1585150265174,23.0701237477902
121,0,0,0,10000,0.05,1,69.9239086904285,21.4257108530236,6.23748498197837,1.78213856627954,0.630756908289948
121,0,0,0,10000,0.05,2,69.9239086904285,21.4257108530236,6.23748498197837,1.78213856627954,0.630756908289948
121,0,0,0,10000,0.05,3,19.8638366039247,19.3532238686424,20.5346415698839,19.8137765318382,20.4345214257109
19,0.6,0,0,10000,0.05,1,29.4672586015538,21.2819089900111,17.0643729189789,16.8146503884573,15.3718091009989
19,0.6,0,0,10000,0.05,2,29.4672586015538,21.2819089900111,17.0643729189789,16.8146503884573,15.3718091009989
19,0.6,0,0,10000,0.05,3,13.5682574916759,18.2297447280799,19.5061043285239,23.30743618202,25.3884572697003
21,0.6,0,0,10000,0.05,1,29.0493892724376,22.145512480085,18.5077004779607,16.6755177907594,13.6218799787573
21,0.6,0,0,10000,0.05,2,29.0493892724376,22.145512480085,18.5077004779607,16.6755177907594,13.6218799787573
21,0.6,0,0,10000,0.05,3,13.11736590547,18.348380244291,21.1364843335104,23.2342007434944,24.1635687732342
23,0.6,0,0,10000,0.05,1,29.9948373773877,21.1409395973154,17.7077955601446,16.4945792462571,14.6618482188952
23,0.6,0,0,10000,0.05,2,29.9948373773877,21.1409395973154,17.7077955601446,16.4945792462571,14.6618482188952
23,0.6,0,0,10000,0.05,3,12.2096024780589,18.5854414042334,20.7279297883325,23.3608673205989,25.1161590087765
25,0.6,0,0,10000,0.05,1,28.9213260761999,22.2167243938644,18.2582879762494,15.9574468085106,14.6462147451757
25,0.6,0,0,10000,0.05,2,28.9213260761999,22.2167243938644,18.2582879762494,15.9574468085106,14.6462147451757
25,0.6,0,0,10000,0.05,3,11.9495299356754,18.0108857001484,21.1034141514102,23.0578921326076,25.8782780801583
27,0.6,0,0,10000,0.05,1,30.6757413709285,22.0709771511911,16.4316966456004,17.1609139523578,13.6606708799222
27,0.6,0,0,10000,0.05,2,30.6757413709285,22.0709771511911,16.4316966456004,17.1609139523578,13.6606708799222
27,0.6,0,0,10000,0.05,3,12.5425376762275,17.7929022848809,21.0014584346135,24.1857073407876,24.4773942634905
29,0.6,0,0,10000,0.05,1,30.3905325443787,20.6390532544379,18.8165680473373,15.2899408284024,14.8639053254438
29,0.6,0,0,10000,0.05,2,30.3905325443787,20.6390532544379,18.8165680473373,15.2899408284024,14.8639053254438
29,0.6,0,0,10000,0.05,3,12.1656804733728,17.4674556213018,21.7041420118343,22.9585798816568,25.7041420118343
31,0.6,0,0,10000,0.05,1,30.2466263378316,21.9637040483946,18.7063750581666,15.6817124243834,13.4015821312238
31,0.6,0,0,10000,0.05,2,30.2466263378316,21.9637040483946,18.7063750581666,15.6817124243834,13.4015821312238
31,0.6,0,0,10000,0.05,3,12.214983713355,17.8920428106096,21.1261051651931,24.3601675197766,24.4067007910656
33,0.6,0,0,10000,0.05,1,30.8954203691046,21.5311004784689,17.4299384825701,15.9945317840055,14.149008885851
33,0.6,0,0,10000,0.05,2,30.8954203691046,21.5311004784689,17.4299384825701,15.9945317840055,14.149008885851
33,0.6,0,0,10000,0.05,3,11.2098427887902,17.6577808156756,20.6880838459786,24.0829346092504,26.3613579403053
35,0.6,0,0,10000,0.05,1,32.3980142456292,22.3181523850637,17.5048564644938,14.74206777466,13.0369091301532
35,0.6,0,0,10000,0.05,2,32.3980142456292,22.3181523850637,17.5048564644938,14.74206777466,13.0369091301532
35,0.6,0,0,10000,0.05,3,12.5188862508094,17.8717893373624,20.9799266134254,23.5916252967839,25.0377725016188
37,0.6,0,0,10000,0.05,1,33.2260141661301,20.4764971023825,17.8149817557416,14.7671174071689,13.7153895685769
37,0.6,0,0,10000,0.05,2,33.2260141661301,20.4764971023825,17.8149817557416,14.7671174071689,13.7153895685769
37,0.6,0,0,10000,0.05,3,12.5563425627817,16.5056879158618,20.2189311010947,24.7263361236317,25.9927022966302
123,0,0,0,10000,0.05,1,70.3599719241953,21.2573949664093,6.3471372706307,1.62438584177279,0.411109996991878
123,0,0,0,10000,0.05,2,70.3599719241953,21.2573949664093,6.3471372706307,1.62438584177279,0.411109996991878
123,0,0,0,10000,0.05,3,19.7332798556101,19.92379424446,19.8736588789732,19.9739296099469,20.4953374110097
39,0.6,0,0,10000,0.05,1,32.6990692864529,21.1375387797311,17.7456049638056,15.2430196483971,13.1747673216132
39,0.6,0,0,10000,0.05,2,32.6990692864529,21.1375387797311,17.7456049638056,15.2430196483971,13.1747673216132
39,0.6,0,0,10000,0.05,3,11.8097207859359,17.0630816959669,21.2616339193382,23.5987590486039,26.2668045501551
41,0.6,0,0,10000,0.05,1,31.5811004295357,20.8017999590918,18.6745755778278,15.6269175700552,13.3156064634895
41,0.6,0,0,10000,0.05,2,31.5811004295357,20.8017999590918,18.6745755778278,15.6269175700552,13.3156064634895
41,0.6,0,0,10000,0.05,3,12.2519942728574,16.6087134383309,20.576805072612,24.2176314174678,26.3448557987318
43,0.6,0,0,10000,0.05,1,33.9030206677266,21.5023847376789,16.6732909379968,14.8251192368839,13.0961844197138
43,0.6,0,0,10000,0.05,2,33.9030206677266,21.5023847376789,16.6732909379968,14.8251192368839,13.0961844197138
43,0.6,0,0,10000,0.05,3,11.5858505564388,18.1438791732909,21.1844197138315,23.4697933227345,25.6160572337043
45,0.6,0,0,10000,0.05,1,32.6223091976517,20.880626223092,18.0626223091976,14.6379647749511,13.7964774951076
45,0.6,0,0,10000,0.05,2,32.6223091976517,20.880626223092,18.0626223091976,14.6379647749511,13.7964774951076
45,0.6,0,0,10000,0.05,3,11.1545988258317,16.8101761252446,21.9765166340509,23.013698630137,27.0450097847358
47,0.6,0,0,10000,0.05,1,32.5709779179811,21.4313880126183,18.3359621451104,14.4321766561514,13.2294952681388
47,0.6,0,0,10000,0.05,2,32.5709779179811,21.4313880126183,18.3359621451104,14.4321766561514,13.2294952681388
47,0.6,0,0,10000,0.05,3,11.4156151419558,16.4826498422713,21.608832807571,23.7578864353312,26.7350157728707
49,0.6,0,0,10000,0.05,1,32.3842065299924,21.9058466211086,17.9005315110099,15.0721336370539,12.7372817008352
49,0.6,0,0,10000,0.05,2,32.3842065299924,21.9058466211086,17.9005315110099,15.0721336370539,12.7372817008352
49,0.6,0,0,10000,0.05,3,10.6871678056188,17.6917236142749,21.0326499620349,24.2027334851936,26.3857251328778
51,0.6,0,0,10000,0.05,1,33.6082474226804,21.6494845360825,17.4882849109653,14.3767572633552,12.8772258669166
51,0.6,0,0,10000,0.05,2,33.6082474226804,21.6494845360825,17.4882849109653,14.3767572633552,12.8772258669166
51,0.6,0,0,10000,0.05,3,10.7403936269916,17.1696344892221,21.1808809746954,23.6925960637301,27.2164948453608
53,0.6,0,0,10000,0.05,1,35.3170913148596,21.0526315789474,16.7565557002046,14.3202529291426,12.5534684768458
53,0.6,0,0,10000,0.05,2,35.3170913148596,21.0526315789474,16.7565557002046,14.3202529291426,12.5534684768458
53,0.6,0,0,10000,0.05,3,11.8095592337735,17.0355216663567,21.1084247721778,23.619118467547,26.4273758601451
55,0.6,0,0,10000,0.05,1,33.395141850547,22.4179491933989,17.3929167439273,14.4261079176711,12.3678842944558
55,0.6,0,0,10000,0.05,2,33.395141850547,22.4179491933989,17.3929167439273,14.4261079176711,12.3678842944558
55,0.6,0,0,10000,0.05,3,11.310958650102,16.966437975153,20.9530873354348,24.1424068236603,26.6271092156499
57,0.6,0,0,10000,0.05,1,33.7714494341,22.0153340635268,16.1555312157722,15.4070828769624,12.6506024096386
57,0.6,0,0,10000,0.05,2,33.7714494341,22.0153340635268,16.1555312157722,15.4070828769624,12.6506024096386
57,0.6,0,0,10000,0.05,3,11.5188024826579,16.9222343921139,20.0985761226725,24.8630887185104,26.5972982840453
125,0,0,0,10000,0.05,1,72.0653044871795,19.9519230769231,5.87940705128205,1.5224358974359,0.580929487179487
125,0,0,0,10000,0.05,2,72.0653044871795,19.9519230769231,5.87940705128205,1.5224358974359,0.580929487179487
125,0,0,0,10000,0.05,3,20.1522435897436,20.4627403846154,19.53125,19.6113782051282,20.2423878205128
59,0.6,0,0,10000,0.05,1,33.4893770255672,21.7140799423839,18.3471371984156,14.4760532949226,11.9733525387108
59,0.6,0,0,10000,0.05,2,33.4893770255672,21.7140799423839,18.3471371984156,14.4760532949226,11.9733525387108
59,0.6,0,0,10000,0.05,3,11.1631256751891,17.1407994238387,21.5160244868563,24.0727403673028,26.1073100468131
61,0.6,0,0,10000,0.05,1,34.9114501139751,21.1642994914957,17.7099772049798,13.7822198842714,12.4320533052779
61,0.6,0,0,10000,0.05,2,34.9114501139751,21.1642994914957,17.7099772049798,13.7822198842714,12.4320533052779
61,0.6,0,0,10000,0.05,3,10.9240750482202,16.6578993512187,21.1467648605997,24.2854637909872,26.9857969489742
63,0.6,0,0,10000,0.05,1,34.3223314606742,21.8223314606742,17.3981741573034,14.2029494382022,12.2542134831461
63,0.6,0,0,10000,0.05,2,34.3223314606742,21.8223314606742,17.3981741573034,14.2029494382022,12.2542134831461
63,0.6,0,0,10000,0.05,3,10.8672752808989,17.8019662921348,20.5758426966292,23.8237359550562,26.9311797752809
65,0.6,0,0,10000,0.05,1,35.9139038361396,20.9338656483249,16.3339697969103,14.4940114563444,12.3242492622809
65,0.6,0,0,10000,0.05,2,35.9139038361396,20.9338656483249,16.3339697969103,14.4940114563444,12.3242492622809
65,0.6,0,0,10000,0.05,3,10.9703176531852,17.4796042353758,20.8470751605624,24.145113695539,26.5578892553376
67,0.6,0,0,10000,0.05,1,34.5631743821789,21.4584058475461,16.3592064044553,14.914723285764,12.7044900800557
67,0.6,0,0,10000,0.05,2,34.5631743821789,21.4584058475461,16.3592064044553,14.914723285764,12.7044900800557
67,0.6,0,0,10000,0.05,3,10.3724329968674,16.7072746258267,20.2227636616777,24.5910198398886,28.1065088757396
69,0.6,0,0,10000,0.05,1,34.8388179986568,21.3398253861652,16.3028878441907,14.1034251175285,13.4150436534587
69,0.6,0,0,10000,0.05,2,34.8388179986568,21.3398253861652,16.3028878441907,14.1034251175285,13.4150436534587
69,0.6,0,0,10000,0.05,3,10.6783075889859,16.773002014775,19.9798522498321,24.3284083277367,28.2404298186702
71,0.6,0,0,10000,0.05,1,34.1339648173207,21.8538565629229,17.9803788903924,13.98849797023,12.043301759134
71,0.6,0,0,10000,0.05,2,34.1339648173207,21.8538565629229,17.9803788903924,13.98849797023,12.043301759134
71,0.6,0,0,10000,0.05,3,10.4871447902571,15.5277401894452,22.1075778078484,24.0527740189445,27.8247631935047
73,0.6,0,0,10000,0.05,1,35.4006034193765,22.4941334227288,16.0241367750587,13.9624539054643,12.1186724773718
73,0.6,0,0,10000,0.05,2,35.4006034193765,22.4941334227288,16.0241367750587,13.9624539054643,12.1186724773718
73,0.6,0,0,10000,0.05,3,10.8950720750922,17.3315454240697,20.6168286959437,24.3714381495139,26.7851156553805
75,0.6,0,0,10000,0.05,1,34.8996655518395,20.61872909699,17.6254180602007,14.4816053511706,12.3745819397993
75,0.6,0,0,10000,0.05,2,34.8996655518395,20.61872909699,17.6254180602007,14.4816053511706,12.3745819397993
75,0.6,0,0,10000,0.05,3,10.9197324414716,16.0200668896321,20.9364548494983,24.7324414715719,27.3913043478261
77,0.6,0,0,10000,0.05,1,36.1014994232987,21.0743120777723,16.6913824353271,14.615257867853,11.5175481957489
77,0.6,0,0,10000,0.05,2,36.1014994232987,21.0743120777723,16.6913824353271,14.615257867853,11.5175481957489
77,0.6,0,0,10000,0.05,3,10.5289174493327,17.1527434503213,20.365793376174,25.5561047948591,26.3964409293129
127,0,0,0,10000,0.05,1,73.0476571886263,19.2330796956348,5.71686023227873,1.54185022026432,0.460552663195835
127,0,0,0,10000,0.05,2,73.0476571886263,19.2330796956348,5.71686023227873,1.54185022026432,0.460552663195835
127,0,0,0,10000,0.05,3,20.1942330796956,19.9138966760112,19.873848618342,20.1842210652783,19.8338005606728
79,0.6,0,0,10000,0.05,1,36.094674556213,20.1183431952663,16.7817225509533,14.5463510848126,12.4589086127548
79,0.6,0,0,10000,0.05,2,36.094674556213,20.1183431952663,16.7817225509533,14.5463510848126,12.4589086127548
79,0.6,0,0,10000,0.05,3,10.1906640368179,15.9598948060487,21.1045364891519,24.819197896121,27.9257067718606
81,0.6,0,0,10000,0.05,1,35.6121610517666,22.2185702547247,16.9268693508628,13.5250616269515,11.7173377156943
81,0.6,0,0,10000,0.05,2,35.6121610517666,22.2185702547247,16.9268693508628,13.5250616269515,11.7173377156943
81,0.6,0,0,10000,0.05,3,9.95891536565325,17.4856203779786,20.8709942481512,24.3385373870173,27.3459326211997
83,0.6,0,0,10000,0.05,1,35.4334514985498,21.5114405414115,17.5314212052852,14.3570737995488,11.1666129552046
83,0.6,0,0,10000,0.05,2,35.4334514985498,21.5114405414115,17.5314212052852,14.3570737995488,11.1666129552046
83,0.6,0,0,10000,0.05,3,9.70029004189494,16.4195939413471,21.2536255236868,25.3303254914599,27.2961650016113
85,0.6,0,0,10000,0.05,1,36.1763296597988,21.3384443379652,17.2336687430123,14.0392908481073,11.2122664111164
85,0.6,0,0,10000,0.05,2,36.1763296597988,21.3384443379652,17.2336687430123,14.0392908481073,11.2122664111164
85,0.6,0,0,10000,0.05,3,10.1261779268487,16.5788212745568,20.9710908800511,25.411276153969,26.9126337645744
87,0.6,0,0,10000,0.05,1,36.5654021722021,21.4544309774909,16.291515819298,13.631355265229,12.0572957657799
87,0.6,0,0,10000,0.05,2,36.5654021722021,21.4544309774909,16.291515819298,13.631355265229,12.0572957657799
87,0.6,0,0,10000,0.05,3,9.93231544152369,16.7637336691327,21.1081378876122,24.5868093813946,27.6090036203368
89,0.6,0,0,10000,0.05,1,36.7848699763593,21.5445232466509,15.5082742316785,13.9795114263199,12.1828211189913
89,0.6,0,0,10000,0.05,2,36.7848699763593,21.5445232466509,15.5082742316785,13.9795114263199,12.1828211189913
89,0.6,0,0,10000,0.05,3,10.6540583136328,16.6272655634358,20.1576044129236,24.1292356185973,28.4318360914106
91,0.6,0,0,10000,0.05,1,36.9240446611102,21.3712847932065,16.747916339047,13.7285736751061,11.2281805315301
91,0.6,0,0,10000,0.05,2,36.9240446611102,21.3712847932065,16.747916339047,13.7285736751061,11.2281805315301
91,0.6,0,0,10000,0.05,3,10.740682497248,16.8894480264192,21.2926560779997,25.3656235257116,25.7115898726215
93,0.6,0,0,10000,0.05,1,36.4104967197751,21.6494845360825,16.6354264292409,13.9800062480475,11.3245860668541
93,0.6,0,0,10000,0.05,2,36.4104967197751,21.6494845360825,16.6354264292409,13.9800062480475,11.3245860668541
93,0.6,0,0,10000,0.05,3,10.5592002499219,15.7294595438925,21.3370821618244,24.8359887535145,27.5382692908466
95,0.6,0,0,10000,0.05,1,36.4536592913508,21.6308215998762,17.221104750116,13.677858579607,11.01655577905
95,0.6,0,0,10000,0.05,2,36.4536592913508,21.6308215998762,17.221104750116,13.677858579607,11.01655577905
95,0.6,0,0,10000,0.05,3,9.80968590437877,16.1534890917531,22.2497292279127,24.508742070246,27.2783537057094
97,0.6,0,0,10000,0.05,1,37.6347397597783,21.4813674160764,16.0763781952572,13.5355712965815,11.2719433323067
97,0.6,0,0,10000,0.05,2,37.6347397597783,21.4813674160764,16.0763781952572,13.5355712965815,11.2719433323067
97,0.6,0,0,10000,0.05,3,10.8099784416384,16.1533723437019,20.8808130582076,24.4995380351093,27.6562981213428
129,0,0,0,10000,0.05,1,72.550591063915,20.0661190142256,5.34962933279904,1.5928671608896,0.440793428170707
129,0,0,0,10000,0.05,2,72.550591063915,20.0661190142256,5.34962933279904,1.5928671608896,0.440793428170707
129,0,0,0,10000,0.05,3,19.9959927870166,19.6653977158886,19.8757763975155,20.4668403125626,19.9959927870166
99,0.6,0,0,10000,0.05,1,36.6539343009931,21.7723453017571,16.2719633307869,13.5217723453018,11.7799847211612
99,0.6,0,0,10000,0.05,2,36.6539343009931,21.7723453017571,16.2719633307869,13.5217723453018,11.7799847211612
99,0.6,0,0,10000,0.05,3,10.5729564553094,15.8135981665393,21.1917494270435,24.4155844155844,28.0061115355233
101,0.6,0,0,10000,0.05,1,37.5599520383693,21.8824940047962,16.3669064748201,13.3393285371703,10.8513189448441
101,0.6,0,0,10000,0.05,2,37.5599520383693,21.8824940047962,16.3669064748201,13.3393285371703,10.8513189448441
101,0.6,0,0,10000,0.05,3,10.4016786570743,16.2619904076739,21.1930455635492,25.3747002398082,26.7685851318945
103,0.6,0,0,10000,0.05,1,36.606334841629,21.3574660633484,16.8929110105581,14.0422322775264,11.1010558069382
103,0.6,0,0,10000,0.05,2,36.606334841629,21.3574660633484,16.8929110105581,14.0422322775264,11.1010558069382
103,0.6,0,0,10000,0.05,3,9.98491704374057,16.395173453997,21.1463046757164,24.8114630467572,27.6621417797888
105,0.6,0,0,10000,0.05,1,37.4349556167738,21.1662075298439,16.0544842363024,13.3302724211815,12.0140801958984
105,0.6,0,0,10000,0.05,2,37.4349556167738,21.1662075298439,16.0544842363024,13.3302724211815,12.0140801958984
105,0.6,0,0,10000,0.05,3,9.93265993265993,16.4677073767983,20.2632384450566,24.8546066727885,28.4817875726967
107,0.6,0,0,10000,0.05,1,38.020365378856,21.4285714285714,15.9029649595687,13.6118598382749,11.036238394729
107,0.6,0,0,10000,0.05,2,38.020365378856,21.4285714285714,15.9029649595687,13.6118598382749,11.036238394729
107,0.6,0,0,10000,0.05,3,9.92812219227313,16.4270739742438,21.0542078466607,24.3486073674753,28.2419886193471
109,0.6,0,0,10000,0.05,1,37.5838926174497,21.4914243102163,16.420581655481,13.5123042505593,10.9917971662938
109,0.6,0,0,10000,0.05,2,37.5838926174497,21.4914243102163,16.420581655481,13.5123042505593,10.9917971662938
109,0.6,0,0,10000,0.05,3,9.96271439224459,16.4951528709918,21.2527964205817,24.1461595824012,28.1431767337808
111,0.6,0,0,10000,0.05,1,38.6126823459363,21.3307532003573,16.0762131586782,13.3521881512355,10.6281631437928
111,0.6,0,0,10000,0.05,2,38.6126823459363,21.3307532003573,16.0762131586782,13.3521881512355,10.6281631437928
111,0.6,0,0,10000,0.05,3,10.2560285799345,16.3590354272105,21.9410538850848,24.4864543018756,26.9574278058946
113,0.6,0,0,10000,0.05,1,36.5438674360112,22.3553780144992,16.7480396508359,13.4783251960349,10.8743897026187
113,0.6,0,0,10000,0.05,2,36.5438674360112,22.3553780144992,16.7480396508359,13.4783251960349,10.8743897026187
113,0.6,0,0,10000,0.05,3,9.72037283621838,16.1266459535434,21.5564432608374,24.7965675395769,27.7999704098239
115,0.6,0,0,10000,0.05,1,37.5655976676385,21.6618075801749,16.399416909621,13.1778425655977,11.1953352769679
115,0.6,0,0,10000,0.05,2,37.5655976676385,21.6618075801749,16.399416909621,13.1778425655977,11.1953352769679
115,0.6,0,0,10000,0.05,3,9.73760932944606,16.6180758017493,21.3848396501458,23.8629737609329,28.3965014577259
117,0.6,0,0,10000,0.05,1,38.7001911483605,20.7028378179679,15.7476841640935,13.7773856785767,11.0719011910013
117,0.6,0,0,10000,0.05,2,38.7001911483605,20.7028378179679,15.7476841640935,13.7773856785767,11.0719011910013
117,0.6,0,0,10000,0.05,3,10.263196588737,16.7769445669754,20.3940596971034,24.5699161887958,27.9958829583885
131,0,0,0,10000,0.05,1,72.8728728728729,19.9399399399399,5.36536536536537,1.44144144144144,0.38038038038038
131,0,0,0,10000,0.05,2,72.8728728728729,19.9399399399399,5.36536536536537,1.44144144144144,0.38038038038038
131,0,0,0,10000,0.05,3,19.4194194194194,20.0800800800801,20.3203203203203,20.2802802802803,19.8998998998999
119,0.6,0,0,10000,0.05,1,38.7374461979914,21.2482065997131,16.2984218077475,13.4720229555237,10.2439024390244
119,0.6,0,0,10000,0.05,2,38.7374461979914,21.2482065997131,16.2984218077475,13.4720229555237,10.2439024390244
119,0.6,0,0,10000,0.05,3,9.23959827833572,15.9827833572453,21.4490674318508,25.9684361549498,27.3601147776184
121,0.6,0,0,10000,0.05,1,38.303416328894,21.4678633468442,16.7342211928199,12.8546612623046,10.6398378691372
121,0.6,0,0,10000,0.05,2,38.303416328894,21.4678633468442,16.7342211928199,12.8546612623046,10.6398378691372
121,0.6,0,0,10000,0.05,3,9.5830920671685,16.0972785176607,21.2072958888246,24.6091488129705,28.5031847133758
123,0.6,0,0,10000,0.05,1,38.5248267898383,20.5254041570439,16.5993071593533,12.7453810623557,11.6050808314088
123,0.6,0,0,10000,0.05,2,38.5248267898383,20.5254041570439,16.5993071593533,12.7453810623557,11.6050808314088
123,0.6,0,0,10000,0.05,3,9.74307159353349,16.4693995381062,21.3192840646651,23.6143187066975,28.8539260969977
125,0.6,0,0,10000,0.05,1,38.6237355748682,20.9574013392221,15.985183074512,13.8908676449637,10.542812366434
125,0.6,0,0,10000,0.05,2,38.6237355748682,20.9574013392221,15.985183074512,13.8908676449637,10.542812366434
125,0.6,0,0,10000,0.05,3,9.63100156717481,15.3298190625445,21.15685995156,25.1745262857957,28.7077931329249
127,0.6,0,0,10000,0.05,1,39.4348196535075,21.1303606929849,15.7199659187731,13.3058790116444,10.40897472309
127,0.6,0,0,10000,0.05,2,39.4348196535075,21.1303606929849,15.7199659187731,13.3058790116444,10.40897472309
127,0.6,0,0,10000,0.05,3,10.0823629650667,17.0974155069582,20.8179494461801,24.6520874751491,27.3501846066458
129,0.6,0,0,10000,0.05,1,38.2689556509299,22.3748211731044,16.1945636623748,12.761087267525,10.4005722460658
129,0.6,0,0,10000,0.05,2,38.2689556509299,22.3748211731044,16.1945636623748,12.761087267525,10.4005722460658
129,0.6,0,0,10000,0.05,3,10.1573676680973,16.5092989985694,20.414878397711,24.7353361945637,28.1831187410587
131,0.6,0,0,10000,0.05,1,38.0730709550007,21.8225419664269,16.4480180561433,12.8226830300465,10.8336859923826
131,0.6,0,0,10000,0.05,2,38.0730709550007,21.8225419664269,16.4480180561433,12.8226830300465,10.8336859923826
131,0.6,0,0,10000,0.05,3,9.76160248271971,16.1376780928199,20.5670757511638,25.1093243052617,28.424319368035
133,0.6,0,0,10000,0.05,1,39.1242937853107,21.4971751412429,15.8757062146893,12.9378531073446,10.5649717514124
133,0.6,0,0,10000,0.05,2,39.1242937853107,21.4971751412429,15.8757062146893,12.9378531073446,10.5649717514124
133,0.6,0,0,10000,0.05,3,9.74576271186441,16.680790960452,21.2570621468927,24.4915254237288,27.8248587570621
135,0.6,0,0,10000,0.05,1,39.5066948555321,20.9443269908386,16.2367864693446,12.9950669485553,10.3171247357294
135,0.6,0,0,10000,0.05,2,39.5066948555321,20.9443269908386,16.2367864693446,12.9950669485553,10.3171247357294
135,0.6,0,0,10000,0.05,3,9.96476391825229,16.30725863284,20.5778717406624,25.5250176180409,27.6250880902044
137,0.6,0,0,10000,0.05,1,38.1358300726663,21.5204024594746,16.3219675796534,13.1078814980436,10.9139183901621
137,0.6,0,0,10000,0.05,2,38.1358300726663,21.5204024594746,16.3219675796534,13.1078814980436,10.9139183901621
